Robot_Position X	Robot_Position Y	weight
730	568	0.166212
730	568	0.166212
725	567	0.163059
730	568	0.155281
725	567	0.186848
725	567	0.191766
725	567	0.151856
725	567	0.166055
725	567	0.171525
725	567	0.183808
725	567	0.175165
725	567	0.173267
725	567	0.156889
725	567	0.150202
725	567	0.140593
727	565	0.155572
726	564	0.161984
726	564	0.161984
725	567	0.169524
726	564	0.141667
726	564	0.163557
726	564	0.177365
726	564	0.177365
726	564	0.175258
726	564	0.153096
726	564	0.153096
726	564	0.166199
726	564	0.166199
726	564	0.181449
726	564	0.106154
726	564	0.106154
726	564	0.166490
727	565	0.168208
726	564	0.166854
727	565	0.171978
726	564	0.171286
726	564	0.171286
726	564	0.161927
726	564	0.161927
726	564	0.172670
726	564	0.178282
726	564	0.178282
726	564	0.170306
726	564	0.170306
726	564	0.169838
726	564	0.156909
726	564	0.156909
726	564	0.153033
726	564	0.153033
726	564	0.177190
726	564	0.177190
726	564	0.177190
726	564	0.157458
726	564	0.157458
724	565	0.142970
725	567	0.142925
725	567	0.148930
728	567	0.154116
728	567	0.154116
728	567	0.146022
728	567	0.146022
728	567	0.138971
728	567	0.138971
728	567	0.164946
728	567	0.164946
728	567	0.168890
728	567	0.168890
728	567	0.152577
728	567	0.152577
728	567	0.152577
728	567	0.163214
728	567	0.163214
728	567	0.164091
728	567	0.164091
728	567	0.155011
726	569	0.160218
726	562	0.162182
725	562	0.163851
725	566	0.163851
725	566	0.163851
725	567	0.148097
725	567	0.157019
725	567	0.158478
725	567	0.158478
725	567	0.158478
725	567	0.158508
725	567	0.158508
725	567	0.146729
725	567	0.146729
725	567	0.153868
725	567	0.153868
725	567	0.145642
725	567	0.145642
723	566	0.134530
725	567	0.134435
725	567	0.134435
725	567	0.139800
725	567	0.146120
725	567	0.148564
725	567	0.152490
725	567	0.152490
725	567	0.152490
725	567	0.155743
725	567	0.155743
725	567	0.155743
725	567	0.150642
725	567	0.150642
725	567	0.148487
725	567	0.148487
725	567	0.148487
725	567	0.144285
725	567	0.144285
725	567	0.152087
725	567	0.152087
725	567	0.152087
725	567	0.151038
725	567	0.151038
725	567	0.156501
725	567	0.156501
725	567	0.154382
725	567	0.154382
725	567	0.155781
725	567	0.155781
725	567	0.148360
725	567	0.148360
725	567	0.163358
725	567	0.163358
725	567	0.134167
725	567	0.134167
725	567	0.149732
725	567	0.149732
725	567	0.127794
725	567	0.127794
725	567	0.134076
725	568	0.134076
725	567	0.131715
725	567	0.127383
725	567	0.127383
725	567	0.152236
725	567	0.125749
725	567	0.125749
725	567	0.108596
725	567	0.121248
725	567	0.121248
725	567	0.140853
725	567	0.140853
725	567	0.136533
725	567	0.128803
725	567	0.136136
725	567	0.125845
725	567	0.125845
725	567	0.113532
725	567	0.113532
725	567	0.116561
723	565	0.116635
725	567	0.127163
725	567	0.132138
725	567	0.142224
725	567	0.125590
725	567	0.149364
725	567	0.121889
725	567	0.121889
725	567	0.113001
725	567	0.113001
725	567	0.115415
725	567	0.115415
725	567	0.115121
725	567	0.114596
725	567	0.114596
725	567	0.136464
725	567	0.131416
725	567	0.131416
725	567	0.131416
725	567	0.124258
723	570	0.125807
725	568	0.127993
723	570	0.141862
722	572	0.146745
722	572	0.140888
722	572	0.140888
722	572	0.136626
722	572	0.094939
722	572	0.094939
722	572	0.126344
722	572	0.126344
722	572	0.129289
722	572	0.129289
722	572	0.121175
722	572	0.127673
722	572	0.127673
722	572	0.122955
722	572	0.119898
722	572	0.119898
722	572	0.122110
722	572	0.122110
722	572	0.136858
722	570	0.128349
723	569	0.123757
722	568	0.149977
722	565	0.149977
722	563	0.128385
722	563	0.132988
722	563	0.132988
722	563	0.123907
722	563	0.123907
722	563	0.105186
722	563	0.105186
722	563	0.118528
722	563	0.105160
722	563	0.105160
722	563	0.117965
722	563	0.117965
722	563	0.136308
722	563	0.136308
722	563	0.147787
722	563	0.147787
722	563	0.149357
720	564	0.149477
720	563	0.132448
725	567	0.129493
725	567	0.122072
725	567	0.121385
719	568	0.122938
719	568	0.121324
719	568	0.121324
719	568	0.123320
719	568	0.132060
719	568	0.132060
719	568	0.118480
719	568	0.118480
719	568	0.121254
719	568	0.132508
719	568	0.132508
719	568	0.123738
719	568	0.123738
719	568	0.101035
719	568	0.101035
721	566	0.138184
721	566	0.138184
721	563	0.142499
721	563	0.146738
721	563	0.146738
721	563	0.132741
721	563	0.132741
721	563	0.143652
721	563	0.143652
721	563	0.130903
721	563	0.130903
721	563	0.128784
721	563	0.128784
721	563	0.144044
721	563	0.144044
721	563	0.133904
721	563	0.133904
721	563	0.145931
721	563	0.145931
721	563	0.165827
722	563	0.168271
722	563	0.155242
722	558	0.157215
722	558	0.053191
722	558	0.053191
722	558	0.053191
722	558	0.140860
722	558	0.140860
722	558	0.140860
722	558	0.144853
722	558	0.144853
722	558	0.144853
722	558	0.144645
722	558	0.144645
722	558	0.144645
722	558	0.146230
722	558	0.146230
722	558	0.160777
722	558	0.155875
722	558	0.155875
722	558	0.148105
724	560	0.158376
724	557	0.145253
724	553	0.146811
724	553	0.160879
724	553	0.160879
724	553	0.155302
724	553	0.155302
724	553	0.152703
724	553	0.152703
724	553	0.145100
724	553	0.145100
724	553	0.154295
724	553	0.154295
724	553	0.164871
724	553	0.164871
724	553	0.169172
724	553	0.169172
724	553	0.169172
724	553	0.169172
724	553	0.148139
724	553	0.148139
726	555	0.153953
728	550	0.160760
724	553	0.139240
728	550	0.152674
728	550	0.152674
728	551	0.152674
728	555	0.152674
728	557	0.156184
728	557	0.162022
728	557	0.162022
728	557	0.162022
728	557	0.168390
728	557	0.168390
728	557	0.168390
728	557	0.163584
728	557	0.163584
728	557	0.166507
728	557	0.166507
728	557	0.166507
728	557	0.151921
728	557	0.151921
728	559	0.151963
728	557	0.165904
728	557	0.165904
728	558	0.165904
728	559	0.167511
728	559	0.167511
728	559	0.174101
728	559	0.174101
728	559	0.169236
728	559	0.169236
728	559	0.169236
728	559	0.172531
728	559	0.172531
728	559	0.172531
728	559	0.152031
728	559	0.152031
728	559	0.161495
728	559	0.161495
728	559	0.161495
728	559	0.171270
728	559	0.171270
728	559	0.169663
728	559	0.169663
728	559	0.169663
728	559	0.169618
728	559	0.169618
728	559	0.169618
728	559	0.171086
728	559	0.171086
728	559	0.171086
728	559	0.148307
728	559	0.148307
728	559	0.148307
728	559	0.148307
728	559	0.175045
728	559	0.175045
728	559	0.162699
728	559	0.162699
728	559	0.162699
728	559	0.168971
728	559	0.168971
728	559	0.168971
728	559	0.161194
729	558	0.162530
728	557	0.161209
728	557	0.167715
728	557	0.167715
728	557	0.167715
728	557	0.162659
728	557	0.162659
728	557	0.181744
728	557	0.181744
728	557	0.181744
728	557	0.157598
728	557	0.157598
728	557	0.157598
728	557	0.166101
728	557	0.166101
728	557	0.166101
728	557	0.165562
728	557	0.165562
728	557	0.165562
728	557	0.169783
728	557	0.169783
728	557	0.168978
728	558	0.170426
728	561	0.170457
728	561	0.181322
728	562	0.181458
728	562	0.159314
728	562	0.159314
728	562	0.159314
728	562	0.153354
728	562	0.153354
728	562	0.159544
728	562	0.159544
728	562	0.159544
728	562	0.171571
728	562	0.171571
728	562	0.171571
728	562	0.173529
728	562	0.173529
728	562	0.173529
728	562	0.175524
728	562	0.175524
728	562	0.175524
728	561	0.173734
728	563	0.173757
728	561	0.173757
728	561	0.152963
728	561	0.152963
